"group_displayname","user_nickname","user_info","content","content_type","robot_id","robot_displayname","user_signature","time","region","city"
"Wilson_我的测试群","诚实的人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""诚实的人"", ""OwnerUin"": 0, ""Province"": ""London"", ""UserName"": ""@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16"", ""PYInitial"": ""CSDR"", ""PYQuanPin"": ""chengshideren"", ""Signature"": ""美瞳正品代购。假的我吃"", ""UniFriend"": 0, ""AttrStatus"": 33787941, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=666386380&username=@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16&skey="", ""MemberList"": [], ""RemarkName"": ""1-17065687-诚实的人"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@aa17d1eefa24b9776453d1b13f67d22c"", ""RemarkPYInitial"": ""117065687CSDR"", ""RemarkPYQuanPin"": ""117065687chengshideren"", ""HideInputBarFlag"": 0}]","实践活动就不饿好看","Text",NULL,"Jenny test",NULL,"1524598457",NULL,NULL
"Wilson_我的测试群","诚实的人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""诚实的人"", ""OwnerUin"": 0, ""Province"": ""London"", ""UserName"": ""@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16"", ""PYInitial"": ""CSDR"", ""PYQuanPin"": ""chengshideren"", ""Signature"": ""美瞳正品代购。假的我吃"", ""UniFriend"": 0, ""AttrStatus"": 33787941, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=666386380&username=@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16&skey="", ""MemberList"": [], ""RemarkName"": ""1-17065687-诚实的人"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@aa17d1eefa24b9776453d1b13f67d22c"", ""RemarkPYInitial"": ""117065687CSDR"", ""RemarkPYQuanPin"": ""117065687chengshideren"", ""HideInputBarFlag"": 0}]","抽奖我不会先看会信号不就行夏季交叉口稀罕就从","Text",NULL,"Jenny test",NULL,"1524598458",NULL,NULL
"Wilson_我的测试群","诚实的人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""诚实的人"", ""OwnerUin"": 0, ""Province"": ""London"", ""UserName"": ""@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16"", ""PYInitial"": ""CSDR"", ""PYQuanPin"": ""chengshideren"", ""Signature"": ""美瞳正品代购。假的我吃"", ""UniFriend"": 0, ""AttrStatus"": 33787941, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=666386380&username=@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16&skey="", ""MemberList"": [], ""RemarkName"": ""1-17065687-诚实的人"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@aa17d1eefa24b9776453d1b13f67d22c"", ""RemarkPYInitial"": ""117065687CSDR"", ""RemarkPYQuanPin"": ""117065687chengshideren"", ""HideInputBarFlag"": 0}]","1","Card",NULL,"Jenny test",NULL,"1524598487",NULL,NULL
"Wilson_我的测试群","诚实的人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""诚实的人"", ""OwnerUin"": 0, ""Province"": ""London"", ""UserName"": ""@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16"", ""PYInitial"": ""CSDR"", ""PYQuanPin"": ""chengshideren"", ""Signature"": ""美瞳正品代购。假的我吃"", ""UniFriend"": 0, ""AttrStatus"": 33787941, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=666386380&username=@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16&skey="", ""MemberList"": [], ""RemarkName"": ""1-17065687-诚实的人"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@aa17d1eefa24b9776453d1b13f67d22c"", ""RemarkPYInitial"": ""117065687CSDR"", ""RemarkPYQuanPin"": ""117065687chengshideren"", ""HideInputBarFlag"": 0}]","1","Picture",NULL,"Jenny test",NULL,"1524598506",NULL,NULL
"Wilson_我的测试群","诚实的人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""诚实的人"", ""OwnerUin"": 0, ""Province"": ""London"", ""UserName"": ""@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16"", ""PYInitial"": ""CSDR"", ""PYQuanPin"": ""chengshideren"", ""Signature"": ""美瞳正品代购。假的我吃"", ""UniFriend"": 0, ""AttrStatus"": 33787941, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=666386380&username=@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16&skey="", ""MemberList"": [], ""RemarkName"": ""1-17065687-诚实的人"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@aa17d1eefa24b9776453d1b13f67d22c"", ""RemarkPYInitial"": ""117065687CSDR"", ""RemarkPYQuanPin"": ""117065687chengshideren"", ""HideInputBarFlag"": 0}]","1","Recording",NULL,"Jenny test",NULL,"1524598533",NULL,NULL
"Wilson_温莎无忧4","YiF","[{""Sex"": 1, ""Uin"": 0, ""City"": ""Toronto"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""a34"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""YiF"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@706fa7fc40403ae68058fee49a49d504"", ""PYInitial"": ""YIF"", ""PYQuanPin"": ""YiF"", ""Signature"": ""YiF，没有如果"", ""UniFriend"": 0, ""AttrStatus"": 2147586087, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@706fa7fc40403ae68058fee49a49d504&chatroomid=@f8b4d1077432b5c1802734c079dd126a&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@f8b4d1077432b5c1802734c079dd126a"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","哦","Text",NULL,"珍妮1",NULL,"1524598654",NULL,NULL
"Wilson_auto","Jim","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""范正平"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@94c0e20cf734277738a6d8944f2ec79ef5247650c1e7d50f674b8cad06b53fe3"", ""PYInitial"": ""FZP"", ""PYQuanPin"": ""fanzhengping"", ""Signature"": ""最后让冰溶解的一定是春天"", ""UniFriend"": 0, ""AttrStatus"": 67475559, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@94c0e20cf734277738a6d8944f2ec79ef5247650c1e7d50f674b8cad06b53fe3&chatroomid=@42bcbd1c36ab77fd7ae0838b0eff674d&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Jim"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@42bcbd1c36ab77fd7ae0838b0eff674d"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","面对罪犯挥舞手中的手枪，那个警员冒着危险，冷静处理这事，抓住了罪犯，值得称赞👍 - 这种情况可能可以一枪毙了那个罪犯。但是抓住他更好，可以了解为什么他要这么做","Text",NULL,"珍妮小狗",NULL,"1524599309",NULL,NULL
"Wilson_明通驾校","塬","[{""Sex"": 1, ""Uin"": 0, ""City"": ""西安"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""tlt"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""塬"", ""OwnerUin"": 0, ""Province"": ""陕西"", ""UserName"": ""@8c0402bb9061dc848eb38015f96eb12f"", ""PYInitial"": ""Y"", ""PYQuanPin"": ""yuan"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33634919, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@8c0402bb9061dc848eb38015f96eb12f&chatroomid=@69728941fdfefaf103c47e272a688610&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@69728941fdfefaf103c47e272a688610"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","周教练教的好[呲牙]","Text",NULL,"Jenny 7@ masterqun.com",NULL,"1524599446",NULL,NULL
"Wilson_温莎无忧2","銘銘","[{""Sex"": 1, ""Uin"": 0, ""City"": ""海淀"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""fan"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""銘銘"", ""OwnerUin"": 0, ""Province"": ""北京"", ""UserName"": ""@8dba18c7a2b8e590e47d5c72245df150"", ""PYInitial"": ""MM"", ""PYQuanPin"": ""mingming"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 67212707, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@8dba18c7a2b8e590e47d5c72245df150&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","提供明天中午去多伦多的carpool","Text",NULL,"珍妮5",NULL,"1524599588",NULL,NULL
"Wilson_auto","爻","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""fea"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""爻"", ""OwnerUin"": 0, ""Province"": ""Toronto"", ""UserName"": ""@26ecc483883567a9dad118306b0cd61c"", ""PYInitial"": ""Y"", ""PYQuanPin"": ""yao"", ""Signature"": ""Where'd you wanna go?  How much you wanna risk?"", ""UniFriend"": 0, ""AttrStatus"": 67213479, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@26ecc483883567a9dad118306b0cd61c&chatroomid=@42bcbd1c36ab77fd7ae0838b0eff674d&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@42bcbd1c36ab77fd7ae0838b0eff674d"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","没有手枪","Text",NULL,"珍妮小狗",NULL,"1524599633",NULL,NULL
"Wilson_netshaker","Iris, NetShaker, Founder","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Irissssss"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@061efd1171a4ef3d249d5599e5b324b628374c87f4a7842159ce8f8558940aad"", ""PYInitial"": ""IRISSSSSS"", ""PYQuanPin"": ""Irissssss"", ""Signature"": ""好友邀请请注明添加理由"", ""UniFriend"": 0, ""AttrStatus"": 101027877, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@061efd1171a4ef3d249d5599e5b324b628374c87f4a7842159ce8f8558940aad&chatroomid=@8607289cd75e59046f495527761625d4&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Iris, NetShaker, Founder"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@8607289cd75e59046f495527761625d4"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","广告招演员啦～ 会需要一位女性角色和两位男性角色！这次广告将会登上Cineplex，有兴趣的朋友们赶紧报名试镜吧，名额有限！大家可以先关注Food Hwy这个公众号然后点击”Casting Call”就会看到详细信息～ 有问题的朋友可以直接来问我[机智] 。29号会在mississauga试镜，6号会在dt试镜, 5.12号在密西沙加拍摄 时间是6pm-6am ","Text",NULL,"Jenny 3@ masterqun.com",NULL,"1524599766",NULL,NULL
"Wilson_netshaker","Iris, NetShaker, Founder","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Irissssss"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@061efd1171a4ef3d249d5599e5b324b628374c87f4a7842159ce8f8558940aad"", ""PYInitial"": ""IRISSSSSS"", ""PYQuanPin"": ""Irissssss"", ""Signature"": ""好友邀请请注明添加理由"", ""UniFriend"": 0, ""AttrStatus"": 101027877, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@061efd1171a4ef3d249d5599e5b324b628374c87f4a7842159ce8f8558940aad&chatroomid=@8607289cd75e59046f495527761625d4&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Iris, NetShaker, Founder"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@8607289cd75e59046f495527761625d4"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","Casting Call—Food Hwy圆你红毯星梦","Sharing",NULL,"Jenny 3@ masterqun.com",NULL,"1524599772",NULL,NULL
"Wilson_netshaker","Iris, NetShaker, Founder","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Irissssss"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@061efd1171a4ef3d249d5599e5b324b628374c87f4a7842159ce8f8558940aad"", ""PYInitial"": ""IRISSSSSS"", ""PYQuanPin"": ""Irissssss"", ""Signature"": ""好友邀请请注明添加理由"", ""UniFriend"": 0, ""AttrStatus"": 101027877, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@061efd1171a4ef3d249d5599e5b324b628374c87f4a7842159ce8f8558940aad&chatroomid=@8607289cd75e59046f495527761625d4&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Iris, NetShaker, Founder"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@8607289cd75e59046f495527761625d4"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","有问题的亲可以来问我或者@JamesPeng‰⭕ ","Text",NULL,"Jenny 3@ masterqun.com",NULL,"1524599932",NULL,NULL
"Wilson_温莎无忧2","每周往返 416-357-6965","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""wai"", ""SnsFlag"": 177, ""Statues"": 0, ""NickName"": ""挨吃的"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@f1d734311eb9b6c016adfe331db9e769880c40ef1de19ce5c4e9d351b8d5a2a5"", ""PYInitial"": ""ACD"", ""PYQuanPin"": ""aichide"", ""Signature"": ""潜心练琴。"", ""UniFriend"": 0, ""AttrStatus"": 100768039, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f1d734311eb9b6c016adfe331db9e769880c40ef1de19ce5c4e9d351b8d5a2a5&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""每周往返 416-357-6965"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","提供Carpool🚙:

4月26日星期四， 温莎➡多伦多，下午三点离开温莎。

4月29日星期日，多伦多➡温莎，傍晚出发。

宽敞SUV,   可以接送机场。
416-357-6965","Text",NULL,"珍妮5",NULL,"1524599948",NULL,NULL
"Wilson_netshaker","JamesPeng‰⭕","[{""Sex"": 1, ""Uin"": 0, ""City"": ""Mississauga"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""Jam"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""JamesPeng‰⭕"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@1d04451f285c1f6b1423a495ec181a6f"", ""PYInitial"": ""JAMESPENGSPANCLASSEMOJIEMOJI2B55SPAN"", ""PYQuanPin"": ""JamesPengspanclassemojiemoji2b55span"", ""Signature"": ""Wisdom Chokes You"", ""UniFriend"": 0, ""AttrStatus"": 71676007, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@1d04451f285c1f6b1423a495ec181a6f&chatroomid=@8607289cd75e59046f495527761625d4&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@8607289cd75e59046f495527761625d4"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","我是这个广告的co-director，有兴趣的朋友欢迎来试镜[呲牙]有什么问题也可以随时来问我们","Text","robot-1","Jenny 3@ masterqun.com",NULL,"1524600086",NULL,NULL
"Wilson_我的测试群","诚实的人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""诚实的人"", ""OwnerUin"": 0, ""Province"": ""London"", ""UserName"": ""@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16"", ""PYInitial"": ""CSDR"", ""PYQuanPin"": ""chengshideren"", ""Signature"": ""美瞳正品代购。假的我吃"", ""UniFriend"": 0, ""AttrStatus"": 33787941, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=666386380&username=@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16&skey="", ""MemberList"": [], ""RemarkName"": ""1-17065687-诚实的人"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@aa17d1eefa24b9776453d1b13f67d22c"", ""RemarkPYInitial"": ""117065687CSDR"", ""RemarkPYQuanPin"": ""117065687chengshideren"", ""HideInputBarFlag"": 0}]","上次阿胶喝喜酒吧","Text","robot-1","Jenny test",NULL,"1524600087",NULL,NULL
"Wilson_我的测试群","诚实的人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""诚实的人"", ""OwnerUin"": 0, ""Province"": ""London"", ""UserName"": ""@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16"", ""PYInitial"": ""CSDR"", ""PYQuanPin"": ""chengshideren"", ""Signature"": ""美瞳正品代购。假的我吃"", ""UniFriend"": 0, ""AttrStatus"": 33787941, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=666386380&username=@62e3823c8f8cc7bb4cb17a86c415599285d7ae2f7e7c1b1495f31c526f241a16&skey="", ""MemberList"": [], ""RemarkName"": ""1-17065687-诚实的人"", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@aa17d1eefa24b9776453d1b13f67d22c"", ""RemarkPYInitial"": ""117065687CSDR"", ""RemarkPYQuanPin"": ""117065687chengshideren"", ""HideInputBarFlag"": 0}]","职中人体","Text","robot-1","Jenny test",NULL,"1524600090",NULL,NULL
"Wilson_温莎无忧2","静水流深","[{""Sex"": 2, ""Uin"": 0, ""City"": ""西城"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": ""xix"", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""静水流深"", ""OwnerUin"": 0, ""Province"": ""北京"", ""UserName"": ""@8352d8bab1485ca0b490b1579b6fcad2"", ""PYInitial"": ""JSLS"", ""PYQuanPin"": ""jingshuiliushen"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 67306495, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@8352d8bab1485ca0b490b1579b6fcad2&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Picture","robot-1","珍妮5",NULL,"1524600201",NULL,NULL
"April19_approved","sub0206-ass0409-dip0413-app0420","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Hamilton"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""钮嗒蠡"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b"", ""PYInitial"": ""NDL"", ""PYQuanPin"": ""niudali"", ""Signature"": ""<span class=\""emoji emoji1f478\""></span>🏻"", ""UniFriend"": 0, ""AttrStatus"": 104703, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667126066&username=@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": ""sub0206-ass0409-dip0413-app0420"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@d1eefb71af5bf76748b4667ad9bf80c7"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@哦• 我咋没收到","Text","robot-1","珍妮段",NULL,"1524600458",NULL,NULL
"April19_approved","sub0206-ass0409-dip0413-app0420","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Hamilton"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""钮嗒蠡"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b"", ""PYInitial"": ""NDL"", ""PYQuanPin"": ""niudali"", ""Signature"": ""<span class=\""emoji emoji1f478\""></span>🏻"", ""UniFriend"": 0, ""AttrStatus"": 104703, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667126066&username=@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": ""sub0206-ass0409-dip0413-app0420"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@d1eefb71af5bf76748b4667ad9bf80c7"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Picture","robot-1","珍妮段",NULL,"1524600460",NULL,NULL
